user_id,age,gender,travel_preferences,destination,duration,purpose,user_budget,actual_expenses,current_location_latitude,current_location_longitude,destination_latitude,destination_longitude,distance,current_cost_of_living_index,destination_cost_of_living_index,accommodation_type,accommodation_cost_per_night,transportation_mode,transportation_cost,daily_meal_expenses,average_restaurant_prices,planned_activities,weather_data,local_events
139,43,Female,adventure,Manipur,23,vacation,₹100,26150.91,17.110984,-44.301421,20.975746,70.6796,748216,631,907,vacation rental,₹500,plane,₹1000,840.31,2165.32,sightseeing,rainy,art exhibition
140,71,Female,relaxation,Meghalaya,8,family,₹50000,5311.1,13.361623,121.4737021,24.655486,72.847,546181,603,1000,hostel,₹2000,plane,₹5000,568.63,7834.96,hiking,cloudy,art exhibition
141,80,Female,adventure,Kerala,8,family,₹100,19693.32,18.651718,117.22473,25.391961,78.9114,631988,200,631,hostel,₹500,plane,₹5000,825.25,125.64,vacation,sunny,sports event
142,78,Male,cultural,Telangana,3,business,₹25000,18181.97,12.653607,112.0804259,13.862386,73.9591,538802,482,391,hostel,₹100,train,₹2000,806.43,4377.23,sightseeing,rainy,art exhibition
143,42,Female,cultural,Gujarat,3,vacation,₹500,7324.45,20.606815,16.259316,13.658835,76.9305,71520,329,217,hotel,₹500,plane,₹1000,409.15,8132.57,education,rainy,art exhibition
144,45,Female,cultural,Punjab,4,family,₹100,12823.84,10.583183,-69.2304627,11.36273,94.987,729739,709,67,hostel,₹2000,car,₹500,480.51,3205.92,shopping,rainy,art exhibition
145,53,Female,adventure,Mizoram,18,family,₹10000,48920.31,9.59001,21.05416,34.318903,93.0667,1486148,277,531,vacation rental,₹100,plane,₹2000,692.86,9965.58,education,cloudy,sports event
146,34,Male,adventure,Meghalaya,28,vacation,₹50000,8849.28,10.149002,121.9160381,16.987271,77.7356,469889,870,551,vacation rental,₹100,train,₹5000,463.58,6106.84,sightseeing,sunny,sports event
147,46,Male,relaxation,Andhra Pradesh,18,vacation,₹1000,2396.46,29.165574,22.2939742,21.77546,79.2951,462921,547,493,hotel,₹100,car,₹5000,742.57,437.38,vacation,sunny,art exhibition
148,40,Female,relaxation,Madhya Pradesh,13,vacation,₹2000,29589.0,31.310184,19.6371484,27.214697,86.0301,1282344,479,553,vacation rental,₹500,plane,₹1000,438.25,5057.14,education,rainy,sports event
149,28,Male,relaxation,Haryana,25,family,₹100,26481.52,27.719543,-75.508016,28.140453,94.5659,195320,594,585,hotel,₹1000,train,₹2000,239.3,1538.31,shopping,cloudy,art exhibition
150,26,Male,adventure,Himachal Pradesh,16,business,₹100,35036.87,18.935934,49.7392575,23.364373,69.6381,405660,136,852,hotel,₹100,plane,₹5000,324.23,9533.66,hiking,rainy,music festival
151,70,Male,adventure,Arunachal Pradesh,10,vacation,₹50000,16333.78,21.249299,-70.7578553,24.005264,91.1272,433489,645,385,hotel,₹100,car,₹100,342.46,4058.7,sightseeing,cloudy,art exhibition
152,59,Male,relaxation,Arunachal Pradesh,23,vacation,₹5000,17026.51,26.60231,98.5940814,11.825654,72.0033,381227,384,882,hostel,₹1000,train,₹1000,36.64,4386.42,shopping,sunny,music festival
153,70,Male,relaxation,Goa,21,business,₹15000,19110.25,24.490209,1.378056,31.097483,69.5769,615336,361,957,vacation rental,₹2000,plane,₹1000,993.43,4624.27,vacation,sunny,art exhibition
154,52,Female,cultural,Rajasthan,21,vacation,₹15000,45208.72,14.697298,-55.7578403,33.050623,82.1563,182202,854,201,hostel,₹2000,train,₹500,477.57,8237.62,vacation,sunny,art exhibition
155,37,Male,cultural,Himachal Pradesh,22,vacation,₹500,40842.88,22.947553,117.504737,15.922841,97.354,444434,83,447,hostel,₹1000,train,₹100,616.16,9778.58,sightseeing,sunny,music festival
156,85,Female,cultural,Himachal Pradesh,5,business,₹1000,24390.56,13.167243,-75.4534081,21.751832,91.0156,289082,868,303,vacation rental,₹1000,plane,₹100,986.48,8296.55,shopping,rainy,music festival
157,85,Female,adventure,Punjab,28,business,₹2000,5770.31,33.060562,115.484454,34.045287,96.4238,715614,314,102,hostel,₹500,train,₹5000,433.73,9735.95,shopping,cloudy,music festival
158,82,Female,relaxation,Andhra Pradesh,15,business,₹5000,44666.33,14.82627,24.7380385,26.317684,93.3848,1354126,24,886,hotel,₹2000,train,₹100,190.1,3308.09,sightseeing,rainy,art exhibition
159,33,Female,relaxation,Madhya Pradesh,3,vacation,₹10000,4236.61,27.408406,23.2195437,18.220244,81.2124,1424450,579,924,hotel,₹1000,train,₹5000,816.3,6148.63,sightseeing,sunny,sports event
160,76,Female,adventure,Karnataka,14,vacation,₹35000,35354.67,16.608907,-7.4976536,24.647534,70.083,843350,888,177,vacation rental,₹2000,plane,₹5000,104.51,1576.94,education,cloudy,art exhibition
161,74,Female,relaxation,Tamil Nadu,25,business,₹10000,17979.16,26.307291,22.72778,17.325054,83.6911,916084,399,579,hostel,₹500,car,₹2000,534.84,4523.05,vacation,cloudy,art exhibition
162,37,Male,relaxation,Rajasthan,30,business,₹25000,43688.08,28.452975,-104.00092,19.603147,82.265,1092502,561,845,hotel,₹2000,car,₹100,56.1,3953.57,education,sunny,music festival
163,65,Female,adventure,Manipur,16,vacation,₹15000,8990.38,12.479096,-38.2322028,25.974507,92.1086,167782,285,530,vacation rental,₹2000,car,₹2000,546.58,8685.68,vacation,cloudy,sports event
164,51,Female,relaxation,Arunachal Pradesh,15,business,₹1000,47135.67,20.082814,108.273158,17.071306,83.7984,287969,150,360,vacation rental,₹1000,car,₹5000,533.4,6580.96,shopping,rainy,music festival
165,35,Male,relaxation,Himachal Pradesh,29,family,₹50000,12543.86,23.637628,18.0702683,19.388176,72.1419,420624,653,825,vacation rental,₹2000,car,₹2000,849.52,3815.15,shopping,cloudy,music festival
166,82,Male,adventure,Arunachal Pradesh,5,family,₹5000,2295.43,22.353467,34.905759,31.477294,83.9831,403842,490,169,hostel,₹2000,train,₹5000,116.97,3465.59,education,cloudy,music festival
167,24,Male,adventure,Gujarat,20,vacation,₹35000,20911.94,9.677144,34.2866091,30.830187,95.37,300655,153,844,hostel,₹1000,train,₹100,645.31,3490.99,education,rainy,sports event
168,75,Non-binary,adventure,Andhra Pradesh,23,vacation,₹25000,15236.63,22.512052,124.4239533,21.909541,74.9984,1435629,232,339,vacation rental,₹1000,car,₹100,316.02,5995.75,hiking,cloudy,sports event
169,24,Female,cultural,Manipur,3,business,₹2000,38635.81,27.795317,110.2889917,32.584165,91.6498,1065741,324,826,hotel,₹1000,plane,₹500,694.71,6614.63,vacation,cloudy,music festival
170,61,Female,cultural,Odisha,10,vacation,₹1000,45913.14,33.689327,127.5932189,10.500999,85.5244,418374,642,774,hotel,₹2000,train,₹100,871.73,9237.17,education,rainy,sports event
171,21,Female,relaxation,Meghalaya,19,business,₹1000,23362.74,26.770743,43.5299495,30.62482,75.7,1056096,620,507,vacation rental,₹100,train,₹1000,118.78,5204.28,sightseeing,rainy,art exhibition
172,30,Bigender,cultural,Himachal Pradesh,1,vacation,₹25000,13410.03,17.880724,1.375111,28.575768,70.3573,575633,607,336,hotel,₹100,plane,₹5000,783.06,1889.88,education,cloudy,art exhibition
173,48,Female,relaxation,Maharashtra,20,vacation,₹25000,40093.45,9.345772,107.8034,35.680562,90.9625,701986,441,631,vacation rental,₹100,plane,₹5000,694.92,5861.06,vacation,cloudy,art exhibition
174,30,Male,cultural,Tamil Nadu,22,business,₹25000,49972.77,34.189359,-38.2893787,8.42166,82.5526,43451,764,763,vacation rental,₹1000,train,₹500,607.33,8456.54,sightseeing,rainy,music festival
175,70,Genderfluid,cultural,Gujarat,25,family,₹35000,4845.16,29.553737,6.0001426,19.389931,85.4678,150772,694,113,vacation rental,₹100,plane,₹100,209.1,3967.87,education,sunny,sports event
176,66,Female,adventure,Jharkhand,14,business,₹25000,15453.05,31.090274,116.156645,26.732512,70.2567,1093127,954,652,hostel,₹1000,train,₹5000,188.49,5585.73,vacation,sunny,music festival
177,31,Male,cultural,Karnataka,29,vacation,₹50000,44224.34,15.527074,15.6741931,20.477165,90.2299,238173,733,730,vacation rental,₹2000,car,₹100,911.33,4499.99,sightseeing,sunny,sports event
178,54,Polygender,cultural,Haryana,12,family,₹50000,21695.94,11.924333,-49.2162908,17.520163,74.8651,396438,555,434,vacation rental,₹2000,train,₹100,64.45,3063.14,shopping,sunny,music festival
179,43,Female,adventure,Meghalaya,27,family,₹15000,18106.56,35.903881,127.464602,8.78931,77.1564,554766,922,107,hotel,₹500,plane,₹2000,614.98,822.16,education,cloudy,sports event
180,38,Female,cultural,Meghalaya,23,vacation,₹5000,622.75,21.890095,111.885002,20.343007,82.9426,1043012,553,746,hostel,₹100,plane,₹500,497.25,661.12,education,sunny,sports event
181,33,Female,cultural,Chhattisgarh,3,family,₹500,25507.09,30.032009,27.0548658,24.325834,77.6307,823629,715,210,hostel,₹500,car,₹500,88.17,4527.06,hiking,sunny,art exhibition
182,76,Male,cultural,Madhya Pradesh,11,business,₹100,11575.64,18.04789,110.241387,34.410421,89.9337,526371,987,763,hotel,₹100,car,₹2000,80.3,5067.1,hiking,rainy,sports event
183,70,Male,cultural,Sikkim,24,family,₹500,31862.21,13.644531,136.7835269,19.717193,73.0602,187963,739,331,vacation rental,₹100,train,₹1000,688.33,5190.29,shopping,sunny,music festival
184,74,Polygender,adventure,Mizoram,22,family,₹2000,42949.54,31.677196,121.7252,28.787101,71.2157,339542,762,900,hotel,₹2000,train,₹1000,453.87,3672.43,hiking,sunny,sports event
185,32,Male,adventure,Haryana,18,family,₹2000,48999.71,8.431146,17.865273,29.172507,85.016,994404,540,987,vacation rental,₹1000,train,₹5000,326.0,7461.57,shopping,cloudy,sports event
186,65,Male,cultural,Odisha,16,vacation,₹15000,39156.12,31.530582,47.9897691,35.8809,85.6996,536047,343,925,hostel,₹2000,plane,₹500,900.15,3599.58,hiking,rainy,art exhibition
187,59,Female,adventure,Bihar,30,family,₹15000,22267.37,29.558458,19.1954375,30.451649,90.3045,364761,105,899,vacation rental,₹2000,car,₹100,204.38,5405.4,hiking,rainy,music festival
188,76,Female,relaxation,Maharashtra,30,family,₹1000,46133.78,12.580462,11.9027428,35.408533,92.4337,1362493,578,382,hostel,₹2000,plane,₹500,125.48,1502.86,vacation,sunny,art exhibition
189,41,Female,adventure,Arunachal Pradesh,1,vacation,₹10000,41181.1,9.69208,102.990108,25.12283,70.4113,2488,506,868,hotel,₹500,plane,₹2000,919.01,9679.88,shopping,cloudy,art exhibition
190,27,Male,adventure,Maharashtra,17,vacation,₹35000,31867.24,36.004541,-99.1015181,24.331554,77.7626,279583,216,652,hostel,₹1000,plane,₹5000,173.2,1119.56,shopping,rainy,art exhibition
191,84,Female,cultural,Bihar,23,vacation,₹15000,7763.77,36.515396,119.567195,15.166714,88.2513,836044,76,647,vacation rental,₹500,plane,₹500,537.29,1874.36,shopping,cloudy,art exhibition
192,68,Male,relaxation,Andhra Pradesh,12,business,₹10000,46713.43,19.391879,116.179599,20.568299,77.243,202697,570,368,vacation rental,₹1000,plane,₹500,438.67,9073.21,hiking,rainy,art exhibition
193,37,Female,adventure,Meghalaya,20,family,₹1000,12131.98,21.067369,11.20197,13.351321,83.9532,523314,2,640,vacation rental,₹2000,train,₹500,633.74,3011.23,sightseeing,rainy,art exhibition
194,18,Female,adventure,Chhattisgarh,8,family,₹15000,2923.63,35.333216,12.0732915,22.99967,83.4758,367497,325,692,vacation rental,₹1000,car,₹5000,741.23,4794.52,shopping,sunny,music festival
195,55,Female,cultural,Madhya Pradesh,30,business,"",20836.14,25.044915,2.2760839,31.974757,72.8097,1147803,589,237,hostel,₹500,train,₹5000,884.42,4644.52,shopping,sunny,art exhibition
196,23,Male,relaxation,Madhya Pradesh,14,vacation,₹35000,29205.62,21.681038,41.1651836,14.461746,69.3873,1147815,132,994,vacation rental,₹1000,car,₹1000,473.45,1533.41,shopping,rainy,sports event
197,42,Male,cultural,Goa,10,family,₹50000,28192.04,35.279387,117.173524,32.083295,94.2799,886873,675,263,hotel,₹100,car,₹1000,448.51,4327.57,sightseeing,rainy,sports event
198,60,Male,relaxation,Arunachal Pradesh,22,vacation,₹35000,40444.94,18.439524,-74.3132878,14.557599,91.2027,509556,163,216,hotel,₹500,plane,₹1000,644.74,3699.38,hiking,cloudy,sports event
199,58,Female,cultural,Bihar,10,business,₹2000,27442.03,9.432665,33.3037143,30.3197,76.0167,893269,384,473,hotel,₹1000,train,₹5000,43.59,4828.13,sightseeing,rainy,sports event
200,73,Male,cultural,Mizoram,9,family,₹35000,6721.07,30.196003,5.380142,28.544545,77.4698,1359175,30,443,hotel,₹1000,plane,₹5000,697.33,3168.92,education,sunny,music festival
201,75,Genderfluid,cultural,Uttar Pradesh,9,business,₹35000,29664.19,15.733459,14.4342708,13.854392,81.3184,130898,7,890,vacation rental,₹100,car,₹2000,898.96,1426.45,shopping,rainy,music festival
202,54,Female,relaxation,Arunachal Pradesh,7,vacation,₹10000,19762.95,20.764109,17.99097,18.830967,89.6074,800036,521,993,hostel,₹500,plane,₹2000,310.87,8788.77,education,sunny,sports event
203,52,Male,adventure,Tamil Nadu,19,business,₹35000,27688.45,23.657647,114.503413,12.730994,93.7873,887535,568,902,hostel,₹100,plane,₹2000,456.58,2120.12,shopping,rainy,art exhibition
204,36,Genderfluid,cultural,Madhya Pradesh,12,business,₹5000,26003.91,26.98442,-96.1275175,16.350906,69.5272,510552,766,41,vacation rental,₹100,train,₹1000,176.29,4069.51,vacation,sunny,sports event
205,59,Male,adventure,Rajasthan,9,vacation,₹2000,35635.49,21.633013,83.9124232,17.572724,87.3496,400592,933,869,hostel,₹100,plane,₹100,456.4,7051.34,education,sunny,music festival
206,18,Female,cultural,Telangana,15,family,₹25000,16621.89,34.405318,29.8120795,33.360416,84.5717,463005,430,568,hotel,₹100,train,₹5000,847.89,2418.06,shopping,rainy,sports event
207,78,Male,adventure,Goa,9,family,₹100,15107.21,9.127544,100.8282161,10.582654,71.5583,624502,387,827,hostel,₹1000,car,₹100,543.64,1526.51,sightseeing,rainy,art exhibition
208,39,Female,relaxation,Odisha,19,family,₹1000,14271.58,20.721673,-74.2349232,11.531326,84.0548,983561,897,143,hotel,₹100,plane,₹5000,581.82,3877.8,sightseeing,rainy,art exhibition
209,69,Female,relaxation,Assam,25,family,₹10000,20533.43,9.316927,-8.753421,13.493472,91.6785,556936,906,997,hostel,₹1000,train,₹5000,290.25,8840.59,shopping,cloudy,music festival
210,74,Male,relaxation,Odisha,30,family,₹1000,19662.41,35.229809,-8.9052753,13.59132,88.9917,852141,924,846,vacation rental,₹500,car,₹100,614.51,7929.91,education,rainy,art exhibition
211,75,Male,adventure,Uttar Pradesh,9,family,₹50000,12928.72,35.930584,37.6232011,14.258016,76.2498,294942,690,0,hotel,₹100,plane,₹2000,950.57,7492.55,hiking,cloudy,music festival
212,24,Female,adventure,Jharkhand,2,vacation,₹2000,15735.11,17.296449,20.4489216,36.095197,76.191,383935,932,580,hotel,₹2000,car,₹1000,482.04,601.39,education,rainy,art exhibition
213,45,Female,relaxation,Uttar Pradesh,30,business,₹5000,6423.1,32.041996,-17.0982397,29.949873,78.1373,142458,963,602,hotel,₹2000,car,₹2000,212.74,2247.58,shopping,rainy,music festival
214,40,Female,cultural,Haryana,29,family,₹15000,13712.89,29.426271,-2.1008486,36.099691,75.2833,399340,715,884,hotel,₹500,car,₹2000,200.58,2348.44,vacation,rainy,music festival
215,25,Female,relaxation,Madhya Pradesh,22,business,₹5000,21498.33,29.960007,2.3410371,13.004039,74.0229,820925,3,564,vacation rental,₹2000,car,₹5000,708.71,9560.5,education,sunny,art exhibition
216,78,Female,cultural,Uttar Pradesh,19,vacation,₹15000,3976.4,31.243473,114.0369075,9.340398,79.5916,1298250,23,279,vacation rental,₹500,train,₹1000,525.81,2312.53,vacation,sunny,sports event
217,72,Male,adventure,Sikkim,10,vacation,₹35000,46141.46,29.429872,75.3150685,23.874174,77.1266,67127,370,571,hotel,₹500,car,₹100,911.44,3187.05,hiking,sunny,sports event
218,84,Female,cultural,Arunachal Pradesh,24,business,₹25000,34220.34,31.732793,48.61667,34.425171,79.0566,1468738,831,924,vacation rental,₹500,car,₹500,524.9,8853.12,education,sunny,sports event
219,56,Male,cultural,Jharkhand,14,family,₹2000,43000.76,8.023765,112.122426,35.941837,73.5363,788643,864,880,hotel,₹2000,train,₹2000,177.07,820.73,vacation,cloudy,music festival
220,19,Male,relaxation,Kerala,10,family,₹35000,16507.23,15.133227,116.504048,33.298017,71.8711,145182,182,991,vacation rental,₹500,car,₹5000,121.26,1746.12,vacation,rainy,sports event
221,69,Male,cultural,Maharashtra,8,family,₹100,21964.88,19.564937,116.357581,30.058261,89.1983,329403,427,172,hostel,₹2000,train,₹1000,720.34,6716.53,education,sunny,sports event
222,85,Male,adventure,Punjab,20,vacation,₹500,21303.39,33.192815,113.609286,31.354857,88.7629,1455919,772,609,vacation rental,₹2000,car,₹100,245.43,6324.63,vacation,sunny,art exhibition
223,51,Female,relaxation,Rajasthan,11,business,₹1000,30371.53,29.770447,5.0840393,17.751932,69.4624,532476,835,105,vacation rental,₹100,plane,₹1000,783.95,6556.62,education,sunny,music festival
224,64,Female,relaxation,Punjab,15,family,₹2000,23146.36,9.192107,-0.9009942,27.511945,94.9426,356881,957,199,hotel,₹1000,car,₹100,819.27,947.71,hiking,sunny,music festival
225,30,Female,adventure,Himachal Pradesh,27,family,₹5000,25618.08,20.828753,-1.875716,28.018682,96.7385,181995,924,61,hostel,₹100,plane,₹500,466.22,4815.8,vacation,sunny,music festival
226,66,Male,cultural,Punjab,17,family,₹35000,5732.98,32.827002,114.879239,30.54117,82.7243,1269289,851,869,hostel,₹500,plane,₹1000,943.07,1905.86,sightseeing,sunny,art exhibition
227,62,Male,adventure,Andhra Pradesh,11,business,₹5000,37342.24,9.696785,123.0925437,15.713339,71.1077,848331,920,143,hostel,₹1000,train,₹1000,605.92,5803.78,sightseeing,sunny,music festival
228,18,Female,relaxation,Jharkhand,19,business,₹50000,23033.38,8.681304,107.7873095,34.855701,84.9364,1471164,300,652,hostel,₹500,plane,₹5000,506.53,3569.74,shopping,rainy,music festival
229,54,Female,adventure,Goa,1,business,₹50000,40476.21,10.947741,-8.3877778,12.743576,88.1572,1226097,609,374,hotel,₹1000,car,₹500,299.22,7710.73,hiking,cloudy,music festival
230,19,Female,adventure,Kerala,5,business,₹100,40274.82,8.220335,20.3941836,15.72915,77.308,1253503,669,557,hotel,₹1000,car,₹2000,948.53,3316.74,vacation,sunny,music festival
231,59,Male,relaxation,Odisha,17,business,₹35000,37591.76,12.766451,114.514893,14.019525,84.6827,560320,377,305,hotel,₹1000,plane,₹5000,725.81,1302.24,shopping,cloudy,sports event
232,47,Female,cultural,Tamil Nadu,20,family,₹15000,17310.77,31.465473,116.809657,28.126607,74.5964,122294,238,978,vacation rental,₹100,train,₹2000,491.63,8677.15,sightseeing,rainy,art exhibition
233,63,Female,adventure,Mizoram,11,vacation,"",40089.98,22.498435,-7.787823,24.693931,69.1933,1381342,805,566,hostel,₹2000,car,₹100,316.45,8904.84,sightseeing,rainy,music festival
234,23,Male,cultural,Assam,19,business,₹100,23524.22,17.366099,98.6270628,8.995617,80.581,23876,438,1000,vacation rental,₹1000,train,₹2000,472.95,4678.38,education,cloudy,art exhibition
235,60,Female,adventure,Mizoram,18,vacation,"",39550.26,35.764715,57.612388,21.237365,84.2362,1256657,87,74,hotel,₹500,plane,₹1000,784.03,3278.98,sightseeing,sunny,sports event
